1.257078722109418734e-01 -3.392189098371440139e-18 1.885618083164129211e-01
-6.285393610547092280e-02 1.088662107903635295e-01 1.885618083164128933e-01
-6.285393610547092280e-02 -1.088662107903635295e-01 1.885618083164128933e-01
