,B_x,B_y,B_z,V_1,V_2,V_3
1017,-15.176727368683249,26.28686289518049,10.117818245788824,0.0,9.765166340508806,0.0
1018,-15.223181308791213,26.36732347965925,10.148787539194133,0.0,9.804305283757337,0.0
1019,-15.269496282925543,26.44754336801115,10.179664188617023,0.0,9.843444227005868,0.0
1020,-15.315672285907397,26.52752255126617,10.210448190604925,0.0,9.882583170254403,0.0
1021,-15.361709316362166,26.607261027043428,10.241139544241436,0.0,9.921722113502934,0.0
1022,-15.407607376696731,26.686758799511757,10.271738251131152,0.0,9.960861056751465,0.0
1023,-15.453366473076612,26.76601587935015,10.3022443153844,0.0,10.0,0.0
1024,15.453366473076612,26.76601587935015,-10.3022443153844,0.0,0.0,-10.0
1025,15.407607376696731,26.686758799511757,-10.271738251131152,0.0,0.0,-9.960861056751467
1026,15.361709316362168,26.60726102704343,-10.241139544241436,0.0,0.0,-9.921722113502936
1027,15.315672285907397,26.52752255126617,-10.210448190604925,0.0,0.0,-9.882583170254403
1028,15.269496282925552,26.447543368011164,-10.179664188617028,0.0,0.0,-9.843444227005872
1029,15.223181308791213,26.36732347965925,-10.148787539194133,0.0,0.0,-9.804305283757339
1030,15.176727368683249,26.28686289518049,-10.117818245788824,0.0,0.0,-9.765166340508806
1031,15.130134471607413,26.206161630173323,-10.086756314404937,0.0,0.0,-9.726027397260275
1032,15.083402630418952,26.125219706903668,-10.055601753612631,0.0,0.0,-9.686888454011742
1033,15.036531861845006,26.044037154343787,-10.02435457456333,0.0,0.0,-9.647749510763209
1034,14.989522186506958,25.962614008210974,-9.993014791004637,0.0,0.0,-9.608610567514678
1035,14.942373628942626,25.880950311005964,-9.96158241929508,0.0,0.0,-9.569471624266145
1036,14.895086217628355,25.79904611205124,-9.930057478418895,0.0,0.0,-9.530332681017612
1037,14.847659985000991,25.716901467529063,-9.898439990000654,0.0,0.0,-9.49119373776908
1038,14.800094967479687,25.634516440519263,-9.866729978319782,0.0,0.0,-9.452054794520548
1039,14.752391205487635,25.55189110103685,-9.834927470325082,0.0,0.0,-9.412915851272016
1040,14.704548743473598,25.469025526069355,-9.803032495649058,0.0,0.0,-9.373776908023483
1041,14.656567629933377,25.385919799613966,-9.771045086622246,0.0,0.0,-9.33463796477495
1042,14.608447917431082,25.30257401271438,-9.738965278287383,0.0,0.0,-9.29549902152642
1043,14.56018966262027,25.21898826349745,-9.70679310841351,0.0,0.0,-9.256360078277886
1044,14.51179292626496,25.135162657209538,-9.674528617509967,0.0,0.0,-9.217221135029355
1045,14.46325777326045,25.0510973062526,-9.642171848840295,0.0,0.0,-9.178082191780822
1046,14.414584272654063,24.9667923302201,-9.609722848436034,0.0,0.0,-9.13894324853229
1047,14.365772497665608,24.882247855932476,-9.5771816651104,0.0,0.0,-9.099804305283758
1048,14.316822525707831,24.79746401747253,-9.54454835047188,0.0,0.0,-9.060665362035225
1049,14.26773443840656,24.71244095622036,-9.511822958937698,0.0,0.0,-9.021526418786692
1050,14.218508321620797,24.627178820888094,-9.479005547747194,0.0,0.0,-8.982387475538161
1051,14.16914426546256,24.541677767554344,-9.44609617697503,0.0,0.0,-8.943248532289628
1052,14.119642364316594,24.455937959698282,-9.413094909544387,0.0,0.0,-8.904109589041095
1053,14.070002716859882,24.36995956823345,-9.380001811239918,0.0,0.0,-8.864970645792564
1054,14.02022542608101,24.28374277154132,-9.346816950720667,0.0,0.0,-8.825831702544031
1055,13.970310599299287,24.197287755504373,-9.313540399532855,0.0,0.0,-8.7866927592955
1056,13.920258348183735,24.110594713539037,-9.280172232122483,0.0,0.0,-8.747553816046967
