,B_x,B_y,B_z,V_1,V_2,V_3
55,-7.098906661518482,0.0,-2.3663022205061597,-1.3385826771653537,0.0,0.0
56,-6.263741171928075,0.0,-2.087913723976025,-1.181102362204724,0.0,0.0
57,-5.428575682337665,0.0,-1.8095252274458877,-1.0236220472440944,0.0,0.0
58,-4.593410192747258,0.0,-1.5311367309157524,-0.8661417322834648,0.0,0.0
59,-3.758244703156848,0.0,-1.2527482343856156,-0.7086614173228352,0.0,0.0
60,-2.9230792135664396,0.0,-0.9743597378554798,-0.5511811023622055,0.0,0.0
61,-2.0879137239760217,0.0,-0.6959712413253402,-0.3937007874015741,0.0,0.0
62,-1.252748234385613,0.0,-0.41758274479520413,-0.23622047244094446,0.0,0.0
63,-0.4175827447952043,0.0,-0.13919424826506804,-0.07874015748031482,0.0,0.0
64,0.4175827447952043,0.0,0.13919424826506804,0.07874015748031482,0.0,0.0
65,1.252748234385613,0.0,0.41758274479520413,0.23622047244094446,0.0,0.0
66,2.0879137239760217,0.0,0.6959712413253402,0.3937007874015741,0.0,0.0
67,2.9230792135664307,0.0,0.9743597378554768,0.5511811023622037,0.0,0.0
68,3.758244703156848,0.0,1.2527482343856156,0.7086614173228352,0.0,0.0
69,4.593410192747258,0.0,1.5311367309157524,0.8661417322834648,0.0,0.0
70,5.428575682337665,0.0,1.8095252274458877,1.0236220472440944,0.0,0.0
71,6.263741171928075,0.0,2.087913723976025,1.181102362204724,0.0,0.0
72,7.098906661518482,0.0,2.3663022205061597,1.3385826771653537,0.0,0.0
73,7.93407215110889,0.0,2.6446907170362954,1.4960629921259834,0.0,0.0
74,8.769237640699309,0.0,2.923079213566435,1.6535433070866148,0.0,0.0
75,9.604403130289718,0.0,3.2014677100965723,1.8110236220472444,0.0,0.0
76,10.439568619880125,0.0,3.479856206626707,1.968503937007874,0.0,0.0
77,11.274734109470534,0.0,3.758244703156845,2.1259842519685037,0.0,0.0
78,12.109899599060943,0.0,4.03663319968698,2.2834645669291334,0.0,0.0
79,12.945065088651353,0.0,4.315021696217117,2.440944881889763,0.0,0.0
80,13.78023057824176,0.0,4.59341019274725,2.5984251968503926,0.0,0.0
81,14.615396067832178,0.0,4.871798689277389,2.755905511811024,0.0,0.0
82,15.45056155742259,0.0,5.150187185807529,2.9133858267716537,0.0,0.0
83,16.285727047012998,0.0,5.428575682337664,3.0708661417322833,0.0,0.0
84,17.120892536603407,0.0,5.706964178867802,3.228346456692913,0.0,0.0
85,17.956058026193812,0.0,5.985352675397934,3.3858267716535426,0.0,0.0
86,18.791223515784225,0.0,6.263741171928073,3.5433070866141723,0.0,0.0
87,19.62638900537464,0.0,6.542129668458214,3.7007874015748037,0.0,0.0
88,20.46155449496505,0.0,6.820518164988347,3.8582677165354333,0.0,0.0
